symbol,trade_date,entry_price,is_20cm,price,day1_pct_chg,day1_volume_ratio_5,day1_turnover,day1_close_position,day1_upper_shadow,day1_amplitude,day2_pct_chg,day2_volume_ratio_day1,day2_turnover,day2_close_position,day2_upper_shadow,day2_lower_shadow,day2_amplitude,day2_close_vs_day1_close,entry_open_gap_pct_chg,entry_high_from_open_pct_chg,entry_breakout_pct,ret_3,ret_5,ret_10,ret_20,amp_10,amp_20,amp_30,vol_ratio_3,vol_ratio_5,vol_ratio_10,turnover_3,turnover_5,turnover_10,limit_up_count_5,limit_up_count_10,limit_up_count_20,days_since_limit_up,label_trade_worth,label_limit_up_1d,label_limit_up_2d,label_limit_up_3d,label_repair_3d,label_big_loss,target_return_3d,target_max_high_return_3d,target_min_low_return_3d
002237.SZ,2026-01-28,20.314059999999998,0.0,18.92,10.000000000000009,1.06375299146693,9.0746,1.0,0.0,0.03604651162790695,2.9069767441860295,1.682482583535528,15.2679,0.6206896551724131,0.028248587570621507,0.018489984591679477,0.07663847780126842,0.029069767441860295,1.592193117616869,8.291203235591516,0.06993006993007,0.24534883720930245,0.26371681415929227,0.4651162790697676,0.581979320531758,0.4741913282863044,0.6388676358071921,0.706772908366534,1.1477308755348676,1.1898385841324293,1.5461156604567885,12.395266666666666,11.085139999999999,9.13613,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.08487028196234525,0.159787851369938,-0.08487028196234525
002240.SZ,2020-07-09,14.96575966899,0.0,14.25362868,9.985096870342769,1.409713538371502,8.047,1.0,0.0,0.07973174366616975,1.287262872628725,0.7860585818363576,6.3254,0.6371681415929197,0.027424749163879637,0.02675585284280939,0.07655826558265566,0.01287262872628725,0.936454849498336,5.168986083499005,0.033203125,0.1408345752608049,0.06319444444444433,0.2652892561983473,0.36696428571428585,0.2923452768729642,0.4479927007299269,0.856140350877193,0.7979606826461436,0.7830448220799026,1.014218587976749,6.726133333333333,7.565479999999999,5.87751,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0905033931432504,0.1679355867392207,-0.03855026285003382
002240.SZ,2022-06-08,56.646843903,0.0,51.01593144,9.99374087210516,2.347977337137711,7.1652,1.0,0.0,0.09993740872105161,5.595599393019723,1.1805081992385935,8.4585,1.0,0.0,0.0003592599245553664,0.045333839150227595,0.055955993930197234,2.3890784982935065,4.912280701754379,0.07418717442069322,0.199874817442103,0.17032967032967017,0.14160367127893392,0.2780694904892569,0.28546861564918324,0.35205004721530253,0.7707700381968743,1.7444209928828514,2.171120295097171,2.392918841822263,8.821333333333333,6.4976,4.95958,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027690941082013865,0.04631100633765528,-0.026973470677667866
002240.SZ,2025-11-17,35.554739999999995,0.0,31.02,10.000000000000009,0.8553490452872513,8.6651,1.0,0.0,0.09468085106382973,5.286911669890393,1.5512459647696695,13.4417,0.6676217765042971,0.035517452541335086,0.01928965094917338,0.11250805931657004,0.05286911669890393,6.001224739742805,3.7839399191218925,0.0623891188645771,0.2741134751773049,0.2638058389025677,0.38886741399304214,0.8841111693759831,0.5374411638853229,0.9421621621621621,1.029943502824859,1.029542396562234,0.9911338074482816,1.0851674971562266,10.901633333333335,10.31874,9.81219,2.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14471375687179844,0.17930830038414025,0.012523224751467943
002250.SZ,2025-06-09,13.7358865306,0.0,11.94746049,10.018382352941169,1.1224444577056905,21.7132,1.0,0.0,0.13511029411764686,6.934001670843792,1.1174768811902256,24.264,0.7357142857142859,0.02890624999999996,0.017968749999999926,0.11695906432748526,0.06934001670843792,4.6875,5.074626865671639,0.0690964312832194,0.2941176470588236,0.5304347826086957,1.1268882175226587,1.1965678627145087,1.1897356143079314,1.231378763866878,1.2673107890499198,0.3458507633988165,0.39093172169127616,0.5505036415042898,18.211,19.382479999999997,16.06101,3.0,6.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.06480256943132445,0.12557950268133533,-0.12438779810780565
002250.SZ,2026-01-12,17.30495,0.0,16.16,10.006807351940106,2.1299350489214315,11.5305,1.0,0.0,0.11300204220558208,1.6089108910891214,0.9474129836375057,10.9241,0.658536585365856,0.0170523751522532,0.02375152253349566,0.05074257425742568,0.016089108910891214,2.618757612667477,7.181008902077135,0.08143712574850293,0.20422055820285911,0.31818181818181834,0.3766536964980547,0.4729392173189011,0.4287974683544302,0.5636363636363635,0.5636363636363635,0.840323312310887,1.0422880327809103,1.299009605588143,10.292066666666665,8.862739999999999,6.90094,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.032074637603691336,0.06905827523338681,-0.04651559235941172
002254.SZ,2021-02-22,19.301182482399998,0.0,17.95474445,10.010822510822504,1.5319036718003833,6.5345,1.0,0.0,0.0941558441558441,1.37727496310871,0.7686966696964059,5.023,0.5913043478260886,0.022804463852498735,0.023289665211062606,0.0565666502705362,0.0137727496310871,3.2508491023774733,6.484962406015038,0.07495256166982922,0.1920995670995671,0.2763615295480879,0.28454810495626814,0.2823050058207217,0.38933169834457404,0.41625,0.5616815988973123,1.3855303144538145,1.5325439315308427,1.6936871429274363,6.329133333333334,5.84962,4.8924199999999995,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.06335336881639342,0.0418878256986186,-0.07845319237724302
002255.SZ,2021-09-24,6.23056579,0.0,5.92349498,9.926470588235304,3.032195052282667,19.2444,1.0,0.0,0.12316176470588247,0.33444816053511683,1.0671403903009937,20.5364,0.36956521739130344,0.048333333333333374,0.0,0.07692307692307698,0.0033444816053511683,1.4999999999999902,6.732348111658459,0.03338632750397452,0.09558823529411775,0.1461538461538463,0.18253968253968256,0.21632653061224505,0.3265306122448981,0.3513513513513513,0.597051597051597,0.88021909634409,1.2498944037104633,1.7068932560030592,18.046166666666668,13.58144,9.50086,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.006359300476947549,0.06518282988871227,-0.10651828298887134
002266.SZ,2020-07-22,4.90137850215,0.0,4.73545233,9.892473118279565,1.4491916947718309,5.3174,0.9767441860465113,0.0019569471624266517,0.09247311827956994,0.0,0.5023445040075465,2.6712,0.6923076923076928,0.00782778864970642,0.017612524461839488,0.02544031311154593,0.0,0.7827788649706457,5.242718446601957,0.05242718446601957,0.13118279569892466,0.08902691511387184,0.08008213552361387,0.31499999999999995,0.1885964912280702,0.41514360313315946,0.41514360313315946,1.1055369512903839,1.0040545687263849,1.1218774714368456,4.0332333333333334,3.94078,3.714,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.007383178453597483,0.015305206038891628,-0.054650646146283344
002268.SZ,2021-08-26,43.151838989999995,0.0,38.39893296,9.997167941093199,1.707901035924067,5.855,1.0,0.0,0.14839988671764393,7.621009268795054,1.0292856209286276,6.0264,0.7722772277227734,0.02200956937799031,0.007655502392344537,0.10401647785787838,0.07621009268795054,1.674641148325362,4.705882352941182,0.04166666666666674,0.19512885868026064,0.30569306930693085,0.24117647058823555,0.4417492312948412,0.45140247879973927,0.6920152091254754,0.8245182451824518,0.8398287836529654,1.0446396045616928,1.0959541097707772,5.508166666666667,4.74744,4.17044,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1086545621169599,0.16982645054126833,-0.03774557534795786
002270.SZ,2021-10-20,7.486275419999999,0.0,7.1031738,10.037641154328725,1.552835943043528,7.173,1.0,0.0,0.10288582183186956,1.710376282782211,1.6735624832615226,12.0044,0.5454545454545459,0.022421524663677132,0.02578475336322877,0.05017103762827824,0.01710376282782211,0.8968609865470878,4.333333333333345,0.02960526315789469,0.139272271016311,0.349182763744428,0.2187919463087249,0.1364205256570714,0.4490740740740742,0.4490740740740742,0.4490740740740742,0.9795278185452518,1.3078632135794406,1.730543597260736,9.4589,8.4332,5.7927,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07288143294092164,0.035378123985718934,-0.09159997883166304
002273.SZ,2020-06-03,15.1580077324,0.0,14.3986332,9.993108201240531,1.3972426793845054,9.2231,1.0,0.0,0.08959338387319105,1.8170426065162948,1.2408973198623088,11.4449,0.6065573770491809,0.014769230769230743,0.019692307692307738,0.038220551378446155,0.018170426065162948,0.6769230769230861,5.3178484107579305,0.04487568223165561,0.14403859407305308,0.08284409654272684,0.08852459016393444,0.08852459016393444,0.2887060583395662,0.2887060583395662,0.392886014551334,1.2603035185821834,1.2404251849968944,1.5619474385331769,10.523466666666666,8.78464,7.521600000000001,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.037753317091717364,0.011945795964528827,-0.04254359304894584
002274.SZ,2021-02-25,6.672605256719999,0.0,5.9797818,9.98439937597504,3.6401264857393603,22.7093,1.0,0.0,0.1294851794071762,3.546099290780158,0.8614899649333465,19.5639,0.6593406593406592,0.04246575342465757,0.03972602739726027,0.12907801418439724,0.03546099290780158,4.93150684931507,2.872062663185382,0.035479632063074806,0.14508580343213717,0.35174953959484334,0.5452631578947367,0.5887445887445888,0.7130434782608694,0.7589285714285714,0.7707865168539325,0.7839983037982722,1.0425344675140862,1.8633017408967156,18.91,15.560640000000001,9.07978,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11527148199653714,-0.012307387228892797,-0.11527148199653714
002281.SZ,2023-06-19,37.80603241012,0.0,34.48122952,10.00941324129274,1.1268427321572811,8.1881,1.0,0.0,0.09005334170065882,4.649172846548777,1.94979679019101,15.9652,0.7592592592592592,0.024802398473698556,0.024802398473698556,0.10781517398745,0.04649172846548777,2.0168983374216465,7.827945498263422,0.07340425531914896,0.266394728584876,0.4038260869565218,0.4805575935436537,0.5564982645584264,0.5625241966705381,0.622186495176849,0.828726778432261,0.9377977406109725,1.159525707199665,1.5285581952317928,11.807766666666666,10.53318,8.16764,3.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.0549057364074087,0.15502849720646994,-0.06349040767042968
002283.SZ,2021-11-04,10.77746972302,0.0,9.89112089,10.010010010010006,0.8766802771218226,6.8719,1.0,0.0,0.11811811811811823,4.367606915377609,1.409647883765272,9.687,0.5625000000000008,0.024411508282475996,0.015693112467306133,0.0582347588717016,0.04367606915377609,1.6564952048822912,2.7444253859348233,0.019574468085106433,0.14914914914914923,0.2713178294573644,0.21997874601487788,0.2601536772777171,0.46097560975609775,0.46097560975609775,0.46097560975609775,0.8398897719835239,0.8367033896697956,0.8089527844397822,7.589166666666666,7.22424,7.6176699999999995,2.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.12232501198347867,-0.00040251126948043225,-0.1423670668953687
002286.SZ,2020-08-12,21.78267,0.0,18.93,10.058139534883725,1.2120871368199913,15.221912969656767,1.0,0.0,0.1499999999999999,7.712625462229261,1.0626877435659223,16.1761403464814,0.8727272727272735,0.01716527709661588,0.006866110838646423,0.14527205493925,0.07712625462229261,4.021579205492887,5.752003771805736,0.08148505303760856,0.30406976744186043,0.27879133409350065,0.22300981461286806,0.8707256046705587,0.42051931602279935,1.2497492477432295,1.8213836477987422,1.2979607872922436,1.3961996978244113,1.250621510279738,16.461906193483568,13.920045743854256,14.58741671959181,2.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.037767179138278206,0.13255170279860096,-0.0763299448598358
002296.SZ,2024-12-09,11.56,0.0,11.03,9.970089730807574,1.5053763288903577,22.382891821009547,1.0,0.0,0.10368893320039874,0.18132366273799772,1.2290616285105058,27.50995347230447,0.392857142857143,0.04615384615384613,0.007239819004524893,0.07615593834995471,0.0018132366273799772,0.6334841628959031,7.733812949640306,0.03633217993079585,0.12462612163509479,0.08253358925143939,0.19365079365079363,0.22475570032573278,0.27718550106609796,0.42789034564958284,0.4627594627594629,1.0219303817117613,1.1742246856864658,1.2150167237716984,23.691235403647358,20.107418137692232,18.461638279960862,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.009515570934256146,0.01038062283737018,-0.05709342560553632
002307.SZ,2020-05-22,7.73,0.0,7.08,9.937888198757761,2.120587519693858,9.902277063319698,1.0,0.0,0.1149068322981367,4.378531073446323,1.75789479680537,17.407161326134858,0.370370370370369,0.04600811907983772,0.017591339648173193,0.07627118644067798,0.043785310734463234,1.2178619756427755,4.8128342245989275,0.014230271668822736,0.11024844720496896,0.2118644067796609,0.19966442953020147,0.1607142857142858,0.34476843910806165,0.4572490706319703,0.4572490706319703,1.0995958563808197,1.5154753735879711,2.433168620122088,13.87799821321745,12.053415455921014,7.11881792574862,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.09443725743855114,-0.060802069857697316,-0.16688227684346701
002315.SZ,2025-02-05,39.88868,0.0,35.57,9.987631416202824,1.9630374531556525,10.05490208842792,1.0,0.0,0.09121830550401988,5.34157998313185,1.210823722009279,12.174713971149167,0.5729166666666669,0.021884174005871372,0.0,0.053978071408490313,0.0534157998313185,3.6562583400053583,3.6302780638516996,0.051188299817184646,0.14347557204700045,0.14453729495512202,0.21245901639344256,0.17136522014570787,0.32663150955833875,0.44110275689223055,0.44110275689223055,1.4134462498960265,1.8168162230233977,1.8994005385360537,11.971393838226007,9.353307999268793,7.868436677480142,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09372784459149819,-0.07818458770759018,-0.14411808061836096
002317.SZ,2022-12-23,37.42388,0.0,33.84,10.013003901170347,0.9789650359672815,13.946719811625144,1.0,0.0,0.09427828348504552,6.885342789598092,1.3408138693371576,18.699955355186304,0.7854671280276826,0.017141277301631116,0.0378766933923142,0.08540189125295528,0.06885342789598092,0.7464749792645664,3.4028540065861757,0.024191356346833448,0.1254876462938881,0.021841794569067208,0.1711772665764546,-0.010857142857142899,0.3597979068928183,0.42639970337411937,0.4686688913607713,1.0403995489101698,1.1002610731903548,1.113509764350707,16.224647048424142,15.934030565977277,14.479897507323106,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.21039721161996017,-0.06503548001970916,-0.24112625414574862
002326.SZ,2025-11-11,23.569649999999996,0.0,21.07,10.026109660574424,1.8951782686399588,17.66763490595209,1.0,0.0,0.10234986945169722,8.020882771713334,1.3385874590073443,23.64967451542787,0.5714285714285735,0.01845342706502628,0.013620386643233843,0.046511627906976605,0.08020882771713334,0.834797891036887,9.106753812636171,0.08024158757549604,0.3075718015665796,0.36309199782253665,0.3773377337733772,0.503001200480192,0.4366035570854847,0.565,0.602047344849648,0.9417098698621663,1.2715723029207797,1.3765780460758135,18.95038691323995,14.00229966120951,11.979240045630473,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.196878188687571,0.27070194084341526,0.06280746638155454
002334.SZ,2021-08-02,7.250619999999999,0.0,6.63,10.13289036544851,0.872589804085515,9.808857659523731,1.0,0.0,0.09136212624584705,5.429864253393668,1.6672850001526212,16.35416124435606,0.5227272727272733,0.030042918454935615,0.015736766809728228,0.06636500754147834,0.05429864253393668,1.0014306151645114,3.966005665722383,0.019444444444444375,0.1843853820598007,0.04852941176470593,0.23570190641247835,0.2664298401420959,0.2854640980735552,0.32971014492753636,0.4142581888246626,1.3641165222322067,1.3482073871139606,1.3339067026187066,13.750360323352274,11.74252922150303,12.160351592243616,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0635283603333231,-0.018015011130082526,-0.07594109193420684
002340.SZ,2021-01-04,7.158189999999999,0.0,6.7,10.016420361247945,0.861001144793602,9.81299904565803,1.0,0.0,0.08045977011494254,0.746268656716409,1.4235628218353074,13.968663616991673,0.6333333333333331,0.016296296296296343,0.022222222222222275,0.044776119402985204,0.00746268656716409,3.2592592592592506,6.4562410329985775,0.08163265306122436,0.21839080459770122,0.14683153013910366,0.36648250460405163,0.4577603143418467,0.34420289855072483,0.5523012552301254,0.5523012552301254,1.2047830693704433,1.2342622343019238,1.191394969391725,12.586897827763865,11.857414100400385,12.17177805105627,2.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1217919613757108,0.1595109937009218,0.029589882358529218
002349.SZ,2022-03-24,24.288549999999997,0.0,21.68,9.994926433282592,1.2147263701426068,21.36886567365397,1.0,0.0,0.12024353120243536,5.950184501845013,1.0271055340244664,21.94808018923545,0.7249999999999994,0.03831084022638235,0.020461471484545166,0.14760147601476026,0.05950184501845013,2.9603831084022536,6.8498942917547545,0.05953878406708579,0.28209030948756975,0.552211302211302,0.9187547456340166,0.8594554819720384,1.0055555555555555,1.21084864391951,1.316223648029331,0.7541026629366885,0.7414038197101477,0.8751521864535556,19.50189875390143,19.211580103357154,17.718538200191666,4.0,6.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.1391005226742641,0.14457223671236052,-0.14898172184012615
002354.SZ,2021-12-15,4.90906,0.0,4.44,9.90099009900991,2.7946571768170725,10.124940146488512,1.0,0.0,0.10891089108910901,6.981981981981966,0.5427583342338121,5.495395648125156,0.6578947368421054,0.027368421052631556,0.05263157894736842,0.0855855855855856,0.06981981981981966,0.6315789473684275,9.414225941422604,0.07172131147541005,0.2945544554455446,0.4691011235955058,0.44475138121546975,0.4135135135135135,0.5473372781065091,0.6242236024844721,0.8222996515679444,2.2142346795962657,2.8360734247937454,3.863468792150433,10.954518956539479,8.88057156596181,5.562358497834191,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.07556232761465531,0.11019217528406666,-0.058882963337176575
002365.SZ,2025-04-23,11.17376,0.0,9.89,10.011123470522797,1.3692307414440408,16.23879524304317,1.0,0.0,0.1345939933259177,3.134479271991908,1.1548766849796026,18.753806018348232,0.5666666666666651,0.02549019607843153,0.0009803921568627243,0.06066734074823077,0.03134479271991908,6.666666666666687,3.0330882352941124,0.07170172084130022,0.24694104560622931,0.21058315334773225,0.1427115188583079,0.3555018137847643,0.3179723502304148,0.4036809815950919,0.4246575342465755,0.47724985256359037,0.5604592387520573,0.41160183819208856,13.987501712802006,12.01314483903067,15.340429836360101,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.16344005956813112,0.21445243141073367,0.007718082364396528
002368.SZ,2025-02-21,31.28242,0.0,30.38,9.992758870383778,1.4317961719501722,9.278850286088172,1.0,0.0,0.11549601737871107,-1.1520737327188835,1.1067725134697919,10.269576453243703,0.4303030303030312,0.03130203130203123,0.02364302364302367,0.054312047399605046,-0.011520737327188835,1.431901431901439,3.972422849638879,0.022602518566354535,0.14301230992034752,0.09163208852005522,0.24193548387096775,0.418876404494382,0.23517940717628716,0.442167577413479,0.570153693604363,1.2372103596582416,1.2669036648495782,1.83033728982146,10.31272106595606,9.606812804414272,7.05162813763589,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.01606077790656857,0.05842195073143319,-0.06720771602708486
002395.SZ,2025-07-09,20.54,0.0,19.28,9.982886480319442,3.228265859164197,6.708839287092924,1.0,0.0,0.10268111808328573,0.36307053941908585,1.188089838930203,7.970703788010851,0.6714285714285756,0.01188630490956056,0.024289405684754645,0.03630705394190881,0.0036307053941908585,3.3591731266149782,2.750000000000008,0.04954034729315637,0.12664004563605236,0.122797043774872,0.15026208503203242,0.03457307490832906,0.2066940692894892,0.2416918429003021,0.24696601941747565,1.5740591290435286,2.218077578707383,2.698723129973619,7.793358283907433,5.325787767803255,3.792731409405829,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.006815968841285325,-0.0029211295034079487,-0.05890944498539441
002401.SZ,2023-04-12,27.092259999999996,0.0,24.65,9.995537706381064,1.3985475471394009,16.284495865850648,1.0,0.0,0.07362784471218187,6.450304259634887,0.9774683051783883,15.917578574677504,0.8686567164179101,0.01676829268292688,0.0007621951219513387,0.1359026369168359,0.06450304259634887,0.5335365853658569,2.8430629264594387,0.016866566716641662,0.17670682730923692,0.19591836734693868,0.2776162790697674,0.5631298162418494,0.3279490944689183,0.7084382871536523,0.7674267100977199,0.8633208458636872,0.8987521563114732,0.9231820673129891,14.820561291230028,13.131513896968112,13.281859654405887,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.08756227793473104,0.04568611108855447,-0.11819833413676073
002416.SZ,2020-07-31,7.723039999999999,0.0,7.36,10.01494768310911,2.1998413177510043,5.724165258508503,1.0,0.0,0.12107623318385652,0.8152173913043459,0.9301119619445577,5.324114579086219,0.5312499999999993,0.02021563342318064,0.0013477088948786774,0.04347826086956519,0.008152173913043459,1.3477088948786964,5.718085106382986,0.05019815059445176,0.16143497757847514,0.12936046511627897,0.23923444976076547,0.30369127516778516,0.2599049128367672,0.316225165562914,0.4722222222222221,1.25702482368476,1.5575845996851343,1.5968083068265448,5.501908765287264,4.055227108336777,3.688447740354384,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.16145973606248343,0.16145973606248343,0.006080507157803172
002428.SZ,2020-07-13,16.82,0.0,15.52,9.99291282778172,0.9620608546827891,9.806309557817807,1.0,0.0,0.11481218993621545,3.4793814432989567,1.1786466613041873,11.558174020037297,0.35042735042734907,0.047322540473225504,0.009339975093399774,0.0753865979381445,0.03479381443298957,0.5603985056039873,9.349845201238406,0.049940546967895294,0.25159461374911407,0.25783475783475795,0.5895589558955896,0.6707663197729423,0.590990990990991,0.724609375,0.724609375,0.6150827863634897,0.6231137071929024,0.7499893181100785,9.186849862402232,9.053397186286137,8.616285156948617,2.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-0.041617122473246115,0.15517241379310343,-0.08917954815695606
002436.SZ,2025-02-18,13.60775,0.0,12.58,10.061242344706912,1.9896149637281668,9.603317446071545,1.0,0.0,0.10586176727909014,1.5898251192368873,1.5801133374242624,15.174329980056752,0.46428571428571347,0.023474178403755926,0.020344287949921738,0.04451510333863273,0.015898251192368873,3.6776212832550836,3.018867924528301,0.04357798165137616,0.11986001749781283,0.09682947729220226,0.1962616822429908,0.2524461839530332,0.2674094707520893,0.3474827245804539,0.38860630722278744,1.4118708548746959,1.8490593169950147,2.232808132292862,12.716857050129136,9.082764676433055,7.052769606486208,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041318366372104176,0.055280997960720946,-0.06817806029652218
002459.SZ,2021-06-02,17.869799999999998,0.0,16.69,10.019775873434412,1.647674317183355,5.103375504376195,1.0,0.0,0.09558338826631507,1.9772318753744633,0.9616416632776205,4.907618508358589,0.3966942148760331,0.04289071680376031,0.008813160987074155,0.0724985020970641,0.019772318753744633,2.232667450058745,6.724137931034502,0.046197183098591665,0.12195121951219501,0.15625,0.23691860465116288,0.3391030684500391,0.35547445255474464,0.5475000000000001,0.5526755852842808,1.2198784700316536,1.527566654236788,1.559904271509987,5.232274974642137,4.407081236200694,3.8369564290210776,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.09680018802672652,-0.03244580241524797,-0.1236611489776046
002459.SZ,2024-10-29,18.835179999999998,0.0,17.9,10.018438844499066,1.0434317561828697,5.869906815426973,1.0,0.0,0.10079901659495982,1.6759776536312998,1.157256858875446,6.792989923112593,0.7196969696969691,0.020329670329670386,0.035714285714285636,0.07374301675977657,0.016759776536312998,0.7692307692307665,4.307524536532159,0.03015616585891223,0.06269207129686527,0.04219409282700415,0.2438848920863308,0.6357615894039734,0.47153846153846146,0.8323754789272031,0.9600409836065573,0.8997506865228867,0.8001840231046132,1.1664548486996391,6.12360352305313,6.960377076112015,5.11882196669888,1.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,-0.036377671994639815,0.04591514389562512,-0.11920140927774503
002460.SZ,2021-01-06,83.58752999999999,0.0,75.38,9.995622355172905,0.9889665404909967,4.726048614572423,1.0,0.0,0.08157011527798019,6.447333510214914,1.0140426294997198,4.792414764264528,0.88874841972187,0.010967098703888456,0.04125124626121638,0.10493499602016476,0.06447333510214914,1.4332003988035913,3.4893721587418547,0.03833826429980269,0.1940755873340143,0.2546764796074823,0.30928,0.4693840905009876,0.33740870117497623,0.6207427361939581,0.7040258952053409,0.9527854280386504,0.892364933781419,0.929329377251579,4.617372924369387,4.639125723023382,4.628440325452219,1.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.02276021315619703,0.10171935933505893,-0.0789295963165797
002460.SZ,2024-11-13,44.18154,0.0,39.43,10.016741071428559,1.952885759712494,8.2982042130727,1.0,0.0,0.1026785714285714,5.909206188181582,1.5187132131085894,12.602592383466874,0.49050632911392367,0.03855363984674328,0.002634099616858224,0.08014202383971591,0.059092061881815816,3.0172413793103647,3.5332403533240297,0.02697717316117143,0.2354910714285714,0.23376985232655345,0.36708860759493667,0.46816976127320964,0.36291309669522653,0.5077860528097495,0.6417250276446738,1.3547022547744194,1.639924555430473,2.116593387123961,10.734041538427482,7.970281492301311,6.237609071790081,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.14760780181043942,0.02078832018983512,-0.15620867900937807
002463.SZ,2026-04-10,88.48631999999999,0.0,83.68,9.989484752891698,1.7633699544775552,5.175418572166035,1.0,0.0,0.06861198738170349,2.1032504780114536,1.0189106118285007,5.27328890383428,0.5694915254237285,0.01486423220973778,0.006203183520599264,0.035253346080305725,0.021032504780114536,0.8426966292134797,3.5747446610956413,0.02917771883289122,0.15549421661409046,0.15792939936775552,0.1178789420142421,0.15686274509803932,0.1901840490797544,0.24726593758335547,0.35183579069095106,1.0529671231921205,1.2468369133244988,1.297333208681226,5.011742830003823,4.047386758426488,3.5544936590282354,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0436641505715234,0.11508762032368414,-0.027985342819093262
002466.SZ,2020-11-24,23.959909999999997,0.0,21.46,9.994874423372636,0.9367159444215234,6.709368777373631,1.0,0.0,0.11788826242952344,6.803355079217144,1.6081951803642198,10.789974531058451,0.5868263473053901,0.030104712041884717,0.0,0.07781919850885366,0.06803355079217144,1.7888307155322636,8.05829404200602,0.06776789495976288,0.29215786776012287,0.14695177434030948,0.0565800502933782,0.2630260521042085,0.347407803313736,0.42671194114318034,0.42671194114318034,1.4261481194995715,1.5363616932986903,1.5183320196593026,9.646909209365196,8.252173759053353,7.866947024739623,2.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.0008309714018123193,0.09265852835006494,-0.03964580835236842
002466.SZ,2021-08-23,113.60674,0.0,102.3,10.011829228949342,1.1385640268532753,5.742036868325593,1.0,0.0,0.11818475104849968,6.060606060606055,1.275957033498227,7.326592328746173,0.8229571984435802,0.016774193548387033,0.021013824884792507,0.10048875855327455,0.06060606060606055,1.9539170506912562,5.8307720122943385,0.061185641769398114,0.18163243359501013,0.1900790642261454,0.11394971613949711,0.25476761447984475,0.33534846583780076,0.5657349204226294,0.8167287399130974,1.0610044204263358,1.1834556027725063,1.114452920704842,6.432796956876657,5.728025205194615,5.636316884403926,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0173118249850317,0.013144114512924077,-0.062115504766706686
